Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume POT,Volume BTC,,,,,,
1585080000,2020-03-24 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585076400,2020-03-24 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585072800,2020-03-24 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585069200,2020-03-24 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585065600,2020-03-24 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585062000,2020-03-24 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585058400,2020-03-24 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585054800,2020-03-24 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585051200,2020-03-24 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585047600,2020-03-24 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585044000,2020-03-24 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585040400,2020-03-24 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585036800,2020-03-24 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585033200,2020-03-24 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585029600,2020-03-24 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585026000,2020-03-24 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585022400,2020-03-24 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585018800,2020-03-24 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585015200,2020-03-24 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585011600,2020-03-24 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585008000,2020-03-24 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585004400,2020-03-23 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1585000800,2020-03-23 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584997200,2020-03-23 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584993600,2020-03-23 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584990000,2020-03-23 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584986400,2020-03-23 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584982800,2020-03-23 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584979200,2020-03-23 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584975600,2020-03-23 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584972000,2020-03-23 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584968400,2020-03-23 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584964800,2020-03-23 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584961200,2020-03-23 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584957600,2020-03-23 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584954000,2020-03-23 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584950400,2020-03-23 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584946800,2020-03-23 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584943200,2020-03-23 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584939600,2020-03-23 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584936000,2020-03-23 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584932400,2020-03-23 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584928800,2020-03-23 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584925200,2020-03-23 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584921600,2020-03-23 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584918000,2020-03-22 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584914400,2020-03-22 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584910800,2020-03-22 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584907200,2020-03-22 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584903600,2020-03-22 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584900000,2020-03-22 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584896400,2020-03-22 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584892800,2020-03-22 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584889200,2020-03-22 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584885600,2020-03-22 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584882000,2020-03-22 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584878400,2020-03-22 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584874800,2020-03-22 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584871200,2020-03-22 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584867600,2020-03-22 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584864000,2020-03-22 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584860400,2020-03-22 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584856800,2020-03-22 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584853200,2020-03-22 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584849600,2020-03-22 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584846000,2020-03-22 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584842400,2020-03-22 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584838800,2020-03-22 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584835200,2020-03-22 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584831600,2020-03-21 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584828000,2020-03-21 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584824400,2020-03-21 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584820800,2020-03-21 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584817200,2020-03-21 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584813600,2020-03-21 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584810000,2020-03-21 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584806400,2020-03-21 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584802800,2020-03-21 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584799200,2020-03-21 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584795600,2020-03-21 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584792000,2020-03-21 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584788400,2020-03-21 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584784800,2020-03-21 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584781200,2020-03-21 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584777600,2020-03-21 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584774000,2020-03-21 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584770400,2020-03-21 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584766800,2020-03-21 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584763200,2020-03-21 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584759600,2020-03-21 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584756000,2020-03-21 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584752400,2020-03-21 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584748800,2020-03-21 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584745200,2020-03-20 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584741600,2020-03-20 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584738000,2020-03-20 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584734400,2020-03-20 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584730800,2020-03-20 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584727200,2020-03-20 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584723600,2020-03-20 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584720000,2020-03-20 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584716400,2020-03-20 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584712800,2020-03-20 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584709200,2020-03-20 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584705600,2020-03-20 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584702000,2020-03-20 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584698400,2020-03-20 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584694800,2020-03-20 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584691200,2020-03-20 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584687600,2020-03-20 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584684000,2020-03-20 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584680400,2020-03-20 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584676800,2020-03-20 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584673200,2020-03-20 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584669600,2020-03-20 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584666000,2020-03-20 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584662400,2020-03-20 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584658800,2020-03-19 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584655200,2020-03-19 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584651600,2020-03-19 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584648000,2020-03-19 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584644400,2020-03-19 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584640800,2020-03-19 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584637200,2020-03-19 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584633600,2020-03-19 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584630000,2020-03-19 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584626400,2020-03-19 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584622800,2020-03-19 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584619200,2020-03-19 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584615600,2020-03-19 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584612000,2020-03-19 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584608400,2020-03-19 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584604800,2020-03-19 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584601200,2020-03-19 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584597600,2020-03-19 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584594000,2020-03-19 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584590400,2020-03-19 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584586800,2020-03-19 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584583200,2020-03-19 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584579600,2020-03-19 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584576000,2020-03-19 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584572400,2020-03-18 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584568800,2020-03-18 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584565200,2020-03-18 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584561600,2020-03-18 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584558000,2020-03-18 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584554400,2020-03-18 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584550800,2020-03-18 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584547200,2020-03-18 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584543600,2020-03-18 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584540000,2020-03-18 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584536400,2020-03-18 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584532800,2020-03-18 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584529200,2020-03-18 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584525600,2020-03-18 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584522000,2020-03-18 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584518400,2020-03-18 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584514800,2020-03-18 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584511200,2020-03-18 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584507600,2020-03-18 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584504000,2020-03-18 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584500400,2020-03-18 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584496800,2020-03-18 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584493200,2020-03-18 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584489600,2020-03-18 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584486000,2020-03-17 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584482400,2020-03-17 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584478800,2020-03-17 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584475200,2020-03-17 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584471600,2020-03-17 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584468000,2020-03-17 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584464400,2020-03-17 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584460800,2020-03-17 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584457200,2020-03-17 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584453600,2020-03-17 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584450000,2020-03-17 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584446400,2020-03-17 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584442800,2020-03-17 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584439200,2020-03-17 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584435600,2020-03-17 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584432000,2020-03-17 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584428400,2020-03-17 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584424800,2020-03-17 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584421200,2020-03-17 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584417600,2020-03-17 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584414000,2020-03-17 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584410400,2020-03-17 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584406800,2020-03-17 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584403200,2020-03-17 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584399600,2020-03-16 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584396000,2020-03-16 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584392400,2020-03-16 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584388800,2020-03-16 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584385200,2020-03-16 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584381600,2020-03-16 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584378000,2020-03-16 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584374400,2020-03-16 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584370800,2020-03-16 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584367200,2020-03-16 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584363600,2020-03-16 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584360000,2020-03-16 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584356400,2020-03-16 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584352800,2020-03-16 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584349200,2020-03-16 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584345600,2020-03-16 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584342000,2020-03-16 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584338400,2020-03-16 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584334800,2020-03-16 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584331200,2020-03-16 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584327600,2020-03-16 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584324000,2020-03-16 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584320400,2020-03-16 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584316800,2020-03-16 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584313200,2020-03-15 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584309600,2020-03-15 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584306000,2020-03-15 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584302400,2020-03-15 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584298800,2020-03-15 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584295200,2020-03-15 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584291600,2020-03-15 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584288000,2020-03-15 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584284400,2020-03-15 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584280800,2020-03-15 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584277200,2020-03-15 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584273600,2020-03-15 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584270000,2020-03-15 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584266400,2020-03-15 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584262800,2020-03-15 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584259200,2020-03-15 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584255600,2020-03-15 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584252000,2020-03-15 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584248400,2020-03-15 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584244800,2020-03-15 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584241200,2020-03-15 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584237600,2020-03-15 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584234000,2020-03-15 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584230400,2020-03-15 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584226800,2020-03-14 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584223200,2020-03-14 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584219600,2020-03-14 09-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584216000,2020-03-14 08-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584212400,2020-03-14 07-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584208800,2020-03-14 06-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584205200,2020-03-14 05-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584201600,2020-03-14 04-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584198000,2020-03-14 03-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584194400,2020-03-14 02-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584190800,2020-03-14 01-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584187200,2020-03-14 12-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584183600,2020-03-14 11-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584180000,2020-03-14 10-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584176400,2020-03-14 09-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584172800,2020-03-14 08-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584169200,2020-03-14 07-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584165600,2020-03-14 06-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584162000,2020-03-14 05-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584158400,2020-03-14 04-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584154800,2020-03-14 03-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584151200,2020-03-14 02-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584147600,2020-03-14 01-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584144000,2020-03-14 12-AM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584140400,2020-03-13 11-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
1584136800,2020-03-13 10-PM,POTBTC,256410.26,256410.26,256410.26,256410.26,0,0,,,,,,
