Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LSK,Volume BTC,,,,,,
1555027200,2019-04-12 12-AM,LSKBTC,2660.28199,2657.454159,2678.810608,2668.801708,17.61,0.006611,,,,,,
1555023600,2019-04-11 11-PM,LSKBTC,2658.160553,2656.74814,2691.79004,2660.28199,82.02,0.03055,,,,,,
1555020000,2019-04-11 10-PM,LSKBTC,2653.223667,2651.816494,2681.684098,2658.160553,87.54,0.03292,,,,,,
1555016400,2019-04-11 09-PM,LSKBTC,2653.927813,2644.802962,2669.514148,2653.223667,57.55,0.02165,,,,,,
1555012800,2019-04-11 08-PM,LSKBTC,2656.042497,2644.802962,2673.796791,2653.927813,68.14,0.02562,,,,,,
1555009200,2019-04-11 07-PM,LSKBTC,2666.666667,2644.802962,2675.227394,2656.042497,486.46,0.1822,,,,,,
1555005600,2019-04-11 06-PM,LSKBTC,2664.535039,2644.802962,2666.666667,2666.666667,435.64,0.1638,,,,,,
1555002000,2019-04-11 05-PM,LSKBTC,2693.239968,2645.502646,2693.239968,2664.535039,243.92,0.09145,,,,,,
1554998400,2019-04-11 04-PM,LSKBTC,2715.915263,2682.403433,2715.915263,2693.239968,466.44,0.1732,,,,,,
1554994800,2019-04-11 03-PM,LSKBTC,2743.484225,2693.239968,2743.484225,2715.915263,324.37,0.1197,,,,,,
1554991200,2019-04-11 02-PM,LSKBTC,2753.303965,2722.570106,2770.083102,2743.484225,232.77,0.08501,,,,,,
1554987600,2019-04-11 01-PM,LSKBTC,2754.062242,2732.240437,2771.618625,2753.303965,532.32,0.1934,,,,,,
1554984000,2019-04-11 12-PM,LSKBTC,2757.099531,2729.257642,2767.017156,2754.062242,1370.17,0.4999,,,,,,
1554980400,2019-04-11 11-AM,LSKBTC,2713.704206,2712.967987,2794.076558,2757.099531,6227.04,2.25,,,,,,
1554976800,2019-04-11 10-AM,LSKBTC,2701.97244,2691.79004,2737.476047,2713.704206,570.34,0.2097,,,,,,
1554973200,2019-04-11 09-AM,LSKBTC,2650.410814,2641.31009,2701.97244,2701.97244,824.7,0.3069,,,,,,
1554969600,2019-04-11 08-AM,LSKBTC,2639.218791,2623.294858,2652.519894,2650.410814,349.66,0.133,,,,,,
1554966000,2019-04-11 07-AM,LSKBTC,2635.740643,2616.431188,2641.31009,2639.218791,554.89,0.2107,,,,,,
1554962400,2019-04-11 06-AM,LSKBTC,2646.903123,2617.115938,2646.903123,2635.740643,444.57,0.1692,,,,,,
1554958800,2019-04-11 05-AM,LSKBTC,2644.802962,2616.431188,2652.519894,2646.903123,1014.77,0.3836,,,,,,
1554955200,2019-04-11 04-AM,LSKBTC,2640.612622,2623.983207,2644.802962,2644.802962,180.94,0.06863,,,,,,
1554951600,2019-04-11 03-AM,LSKBTC,2617.115938,2605.52371,2640.612622,2640.612622,251.59,0.09598,,,,,,
1554948000,2019-04-11 02-AM,LSKBTC,2616.431188,2613.695766,2640.612622,2617.115938,77.2,0.02937,,,,,,
1554944400,2019-04-11 01-AM,LSKBTC,2610.966057,2608.922515,2640.612622,2616.431188,412.6,0.1567,,,,,,
1554940800,2019-04-11 12-AM,LSKBTC,2587.991718,2575.991757,2618.486515,2610.966057,350.86,0.1347,,,,,,
1554937200,2019-04-10 11-PM,LSKBTC,2575.991757,2575.991757,2598.077423,2587.991718,421.04,0.1626,,,,,,
1554933600,2019-04-10 10-PM,LSKBTC,2587.991718,2575.991757,2601.456816,2575.991757,117.51,0.04536,,,,,,
1554930000,2019-04-10 09-PM,LSKBTC,2615.746796,2586.652871,2615.746796,2587.991718,257.65,0.09863,,,,,,
1554926400,2019-04-10 08-PM,LSKBTC,2599.428126,2590.00259,2619.172342,2615.746796,698.15,0.2685,,,,,,
1554922800,2019-04-10 07-PM,LSKBTC,2600.780234,2586.652871,2624.671916,2599.428126,852.11,0.3289,,,,,,
1554919200,2019-04-10 06-PM,LSKBTC,2540.650407,2540.650407,2631.578947,2600.780234,1828.35,0.7124,,,,,,
1554915600,2019-04-10 05-PM,LSKBTC,2535.496957,2527.167046,2540.650407,2540.650407,2.2,0.0008677,,,,,,
1554912000,2019-04-10 04-PM,LSKBTC,2527.167046,2527.167046,2555.583951,2535.496957,398.96,0.1565,,,,,,
1554908400,2019-04-10 03-PM,LSKBTC,2526.52855,2505.637685,2527.167046,2527.167046,19.22,0.007621,,,,,,
1554904800,2019-04-10 02-PM,LSKBTC,2535.496957,2506.265664,2535.496957,2526.52855,19.61,0.00781,,,,,,
1554901200,2019-04-10 01-PM,LSKBTC,2516.356316,2515.72327,2535.496957,2535.496957,56.33,0.02225,,,,,,
1554897600,2019-04-10 12-PM,LSKBTC,2514.458134,2514.458134,2529.084471,2516.356316,58.08,0.02302,,,,,,
1554894000,2019-04-10 11-AM,LSKBTC,2505.637685,2495.632643,2516.356316,2514.458134,256.84,0.1025,,,,,,
1554890400,2019-04-10 10-AM,LSKBTC,2523.977789,2495.632643,2523.977789,2505.637685,4477.34,1.78,,,,,,
1554886800,2019-04-10 09-AM,LSKBTC,2532.928065,2500,2542.588355,2523.977789,1496.94,0.5961,,,,,,
1554883200,2019-04-10 08-AM,LSKBTC,2538.071066,2526.52855,2538.071066,2532.928065,467.6,0.1845,,,,,,
1554879600,2019-04-10 07-AM,LSKBTC,2549.719531,2538.071066,2549.719531,2538.071066,0.283,0.0001115,,,,,,
1554876000,2019-04-10 06-AM,LSKBTC,2547.770701,2538.71541,2549.719531,2549.719531,77.88,0.03062,,,,,,
1554872400,2019-04-10 05-AM,LSKBTC,2575.328354,2547.770701,2575.328354,2547.770701,300.8,0.118,,,,,,
1554868800,2019-04-10 04-AM,LSKBTC,2558.853634,2558.853634,2575.991757,2575.328354,31.98,0.01245,,,,,,
1554865200,2019-04-10 03-AM,LSKBTC,2576.655501,2558.853634,2576.655501,2558.853634,1.95,0.0007625,,,,,,
1554861600,2019-04-10 02-AM,LSKBTC,2570.694087,2561.47541,2576.655501,2576.655501,82.98,0.03239,,,,,,
1554858000,2019-04-10 01-AM,LSKBTC,2575.991757,2554.931017,2581.977795,2570.694087,13.93,0.005431,,,,,,
1554854400,2019-04-10 12-AM,LSKBTC,2581.977795,2564.760195,2586.652871,2575.991757,53.88,0.02087,,,,,,
1554850800,2019-04-09 11-PM,LSKBTC,2576.655501,2564.760195,2581.977795,2581.977795,22.75,0.008826,,,,,,
1554847200,2019-04-09 10-PM,LSKBTC,2566.076469,2562.131694,2576.655501,2576.655501,91.67,0.03563,,,,,,
1554843600,2019-04-09 09-PM,LSKBTC,2566.735113,2554.931017,2576.655501,2566.076469,20.1,0.007825,,,,,,
1554840000,2019-04-09 08-PM,LSKBTC,2574.665294,2566.735113,2583.311806,2566.735113,74.83,0.02909,,,,,,
1554836400,2019-04-09 07-PM,LSKBTC,2564.102564,2560.819462,2581.977795,2574.665294,439.71,0.1705,,,,,,
1554832800,2019-04-09 06-PM,LSKBTC,2552.974215,2552.974215,2571.355104,2564.102564,651.81,0.2539,,,,,,
1554829200,2019-04-09 05-PM,LSKBTC,2551.671345,2551.671345,2552.974215,2552.974215,48.54,0.01902,,,,,,
1554825600,2019-04-09 04-PM,LSKBTC,2551.020408,2551.020408,2551.671345,2551.671345,2.56,0.001004,,,,,,
1554822000,2019-04-09 03-PM,LSKBTC,2546.473135,2546.473135,2551.020408,2551.020408,96.52,0.03786,,,,,,
1554818400,2019-04-09 02-PM,LSKBTC,2523.340903,2523.340903,2551.671345,2546.473135,773.67,0.3037,,,,,,
1554814800,2019-04-09 01-PM,LSKBTC,2537.427049,2523.340903,2537.427049,2523.340903,53.91,0.02133,,,,,,
1554811200,2019-04-09 12-PM,LSKBTC,2561.47541,2529.72426,2561.47541,2537.427049,149.95,0.05907,,,,,,
1554807600,2019-04-09 11-AM,LSKBTC,2593.360996,2560.16385,2595.380223,2561.47541,114.7,0.04466,,,,,,
1554804000,2019-04-09 10-AM,LSKBTC,2580.645161,2573.340196,2598.077423,2593.360996,1667.71,0.644,,,,,,
1554800400,2019-04-09 09-AM,LSKBTC,2621.231979,2580.645161,2621.231979,2580.645161,2180.44,0.8431,,,,,,
1554796800,2019-04-09 08-AM,LSKBTC,2591.344908,2589.331952,2621.231979,2621.231979,540.81,0.2078,,,,,,
1554793200,2019-04-09 07-AM,LSKBTC,2598.077423,2591.344908,2608.922515,2591.344908,539.84,0.2075,,,,,,
1554789600,2019-04-09 06-AM,LSKBTC,2610.966057,2592.016589,2626.740215,2598.077423,2245.25,0.8579,,,,,,
1554786000,2019-04-09 05-AM,LSKBTC,2585.983967,2585.983967,2626.740215,2610.966057,3111.16,1.19,,,,,,
1554782400,2019-04-09 04-AM,LSKBTC,2554.931017,2547.770701,2587.991718,2585.983967,1961.2,0.7616,,,,,,
1554778800,2019-04-09 03-AM,LSKBTC,2548.41998,2536.783359,2554.931017,2554.931017,908.41,0.3567,,,,,,
1554775200,2019-04-09 02-AM,LSKBTC,2527.167046,2527.167046,2551.671345,2548.41998,232.02,0.0913,,,,,,
1554771600,2019-04-09 01-AM,LSKBTC,2522.704339,2522.704339,2541.942044,2527.167046,74.01,0.02922,,,,,,
1554768000,2019-04-09 12-AM,LSKBTC,2511.300854,2511.300854,2533.5698,2522.704339,209.32,0.08291,,,,,,
1554764400,2019-04-08 11-PM,LSKBTC,2508.780733,2508.780733,2526.52855,2511.300854,55.2,0.02197,,,,,,
1554760800,2019-04-08 10-PM,LSKBTC,2512.562814,2508.780733,2525.890376,2508.780733,202.79,0.08043,,,,,,
1554757200,2019-04-08 09-PM,LSKBTC,2493.765586,2488.800398,2512.562814,2512.562814,476.82,0.1911,,,,,,
1554753600,2019-04-08 08-PM,LSKBTC,2493.765586,2493.765586,2513.19427,2493.765586,167.82,0.06699,,,,,,
1554750000,2019-04-08 07-PM,LSKBTC,2493.765586,2493.765586,2505.637685,2493.765586,694.43,0.2779,,,,,,
1554746400,2019-04-08 06-PM,LSKBTC,2484.47205,2482.621648,2499.375156,2493.765586,35.19,0.01415,,,,,,
1554742800,2019-04-08 05-PM,LSKBTC,2474.022761,2464.875524,2506.265664,2484.47205,6716.91,2.69,,,,,,
1554739200,2019-04-08 04-PM,LSKBTC,2487.562189,2474.022761,2493.143854,2474.022761,100.46,0.04037,,,,,,
1554735600,2019-04-08 03-PM,LSKBTC,2483.854943,2472.799209,2493.765586,2487.562189,90.08,0.03629,,,,,,
1554732000,2019-04-08 02-PM,LSKBTC,2472.799209,2472.799209,2487.562189,2483.854943,3.84,0.001547,,,,,,
1554728400,2019-04-08 01-PM,LSKBTC,2493.143854,2466.699556,2493.143854,2472.799209,170.25,0.06853,,,,,,
1554724800,2019-04-08 12-PM,LSKBTC,2525.890376,2483.238143,2525.890376,2493.143854,319.86,0.1276,,,,,,
1554721200,2019-04-08 11-AM,LSKBTC,2506.265664,2483.238143,2545.17689,2525.890376,1083.23,0.4306,,,,,,
1554717600,2019-04-08 10-AM,LSKBTC,2403.846154,2403.846154,2512.562814,2506.265664,2926.93,1.18,,,,,,
1554714000,2019-04-08 09-AM,LSKBTC,2418.379686,2395.783421,2425.418385,2403.846154,4436.06,1.84,,,,,,
1554710400,2019-04-08 08-AM,LSKBTC,2434.274586,2405.002405,2434.274586,2418.379686,252.25,0.1047,,,,,,
1554706800,2019-04-08 07-AM,LSKBTC,2433.682161,2423.654872,2436.647173,2434.274586,136.9,0.05626,,,,,,
1554703200,2019-04-08 06-AM,LSKBTC,2421.893921,2417.210539,2433.682161,2433.682161,917.03,0.3787,,,,,,
1554699600,2019-04-08 05-AM,LSKBTC,2433.090024,2417.210539,2441.40625,2421.893921,5691.52,2.35,,,,,,
1554696000,2019-04-08 04-AM,LSKBTC,2439.619419,2433.090024,2439.619419,2433.090024,156.29,0.06423,,,,,,
1554692400,2019-04-08 03-AM,LSKBTC,2438.429651,2425.418385,2441.40625,2439.619419,933.63,0.3825,,,,,,
1554688800,2019-04-08 02-AM,LSKBTC,2434.8673,2421.893921,2438.429651,2438.429651,78.21,0.03213,,,,,,
1554685200,2019-04-08 01-AM,LSKBTC,2409.638554,2409.638554,2434.8673,2434.8673,224.47,0.09222,,,,,,
1554681600,2019-04-08 12-AM,LSKBTC,2417.794971,2409.638554,2431.906615,2409.638554,231.03,0.0953,,,,,,
1554678000,2019-04-07 11-PM,LSKBTC,2422.48062,2417.794971,2430.724356,2417.794971,135.64,0.05594,,,,,,
1554674400,2019-04-07 10-PM,LSKBTC,2411.381722,2399.232246,2422.48062,2422.48062,102.31,0.04258,,,,,,
1554670800,2019-04-07 09-PM,LSKBTC,2415.458937,2411.381722,2424.830262,2411.381722,3843.68,1.59,,,,,,
1554667200,2019-04-07 08-PM,LSKBTC,2409.638554,2398.656752,2415.458937,2415.458937,147.97,0.06154,,,,,,
1554663600,2019-04-07 07-PM,LSKBTC,2390.057361,2389.48626,2409.638554,2409.638554,144.1,0.05994,,,,,,
1554660000,2019-04-07 06-PM,LSKBTC,2391.200383,2390.057361,2391.200383,2390.057361,0.6762,0.0002829,,,,,,
1554656400,2019-04-07 05-PM,LSKBTC,2380.952381,2380.385622,2408.477842,2391.200383,463.86,0.193,,,,,,
1554652800,2019-04-07 04-PM,LSKBTC,2386.634845,2380.952381,2404.42414,2380.952381,2979.47,1.25,,,,,,
1554649200,2019-04-07 03-PM,LSKBTC,2380.952381,2373.605507,2386.634845,2386.634845,54.88,0.02301,,,,,,
1554645600,2019-04-07 02-PM,LSKBTC,2375.296912,2365.184484,2392.916966,2380.952381,359.69,0.1509,,,,,,
1554642000,2019-04-07 01-PM,LSKBTC,2360.717658,2351.834431,2375.296912,2375.296912,161.32,0.0681,,,,,,
1554638400,2019-04-07 12-PM,LSKBTC,2364.066194,2360.717658,2370.229912,2360.717658,147.43,0.06224,,,,,,
1554634800,2019-04-07 11-AM,LSKBTC,2366.863905,2349.072117,2369.106847,2364.066194,175.28,0.07405,,,,,,
1554631200,2019-04-07 10-AM,LSKBTC,2354.048964,2354.048964,2366.863905,2366.863905,356.38,0.1511,,,,,,
1554627600,2019-04-07 09-AM,LSKBTC,2352.941176,2348.520432,2354.048964,2354.048964,361.81,0.1538,,,,,,
1554624000,2019-04-07 08-AM,LSKBTC,2333.722287,2333.722287,2352.941176,2352.941176,206.18,0.08802,,,,,,
1554620400,2019-04-07 07-AM,LSKBTC,2352.941176,2333.722287,2352.941176,2333.722287,245.56,0.1051,,,,,,
1554616800,2019-04-07 06-AM,LSKBTC,2378.121284,2338.087444,2378.121284,2352.941176,75.11,0.03194,,,,,,
1554613200,2019-04-07 05-AM,LSKBTC,2361.275089,2345.765893,2379.819134,2378.121284,288.81,0.1216,,,,,,
1554609600,2019-04-07 04-AM,LSKBTC,2345.765893,2345.765893,2373.04224,2361.275089,168.32,0.07158,,,,,,
1554606000,2019-04-07 03-AM,LSKBTC,2321.262767,2321.262767,2356.823003,2345.765893,174.89,0.07481,,,,,,
1554602400,2019-04-07 02-AM,LSKBTC,2356.823003,2283.626399,2359.046945,2321.262767,3694.5,1.6,,,,,,
1554598800,2019-04-07 01-AM,LSKBTC,2391.200383,2341.920375,2391.200383,2356.823003,4164.69,1.76,,,,,,
1554595200,2019-04-07 12-AM,LSKBTC,2414.875634,2382.086708,2414.875634,2391.200383,1781.17,0.7422,,,,,,
1554591600,2019-04-06 11-PM,LSKBTC,2388.344877,2381.519409,2414.875634,2414.875634,3040.61,1.27,,,,,,
1554588000,2019-04-06 10-PM,LSKBTC,2390.057361,2384.358608,2402.11386,2388.344877,58.8,0.02461,,,,,,
1554584400,2019-04-06 09-PM,LSKBTC,2402.11386,2388.915432,2402.11386,2390.057361,649.1,0.2716,,,,,,
1554580800,2019-04-06 08-PM,LSKBTC,2386.065378,2386.065378,2402.11386,2402.11386,14.35,0.00601,,,,,,
1554577200,2019-04-06 07-PM,LSKBTC,2397.506593,2384.92726,2407.897905,2386.065378,1143.27,0.4771,,,,,,
1554573600,2019-04-06 06-PM,LSKBTC,2390.628735,2388.344877,2419.549964,2397.506593,1742.8,0.7245,,,,,,
1554570000,2019-04-06 05-PM,LSKBTC,2413.127413,2390.628735,2413.127413,2390.628735,1150.18,0.4795,,,,,,
1554566400,2019-04-06 04-PM,LSKBTC,2402.691014,2394.636015,2424.830262,2413.127413,7802.15,3.23,,,,,,
1554562800,2019-04-06 03-PM,LSKBTC,2356.267672,2356.267672,2410.800386,2402.691014,2268.78,0.9493,,,,,,
1554559200,2019-04-06 02-PM,LSKBTC,2346.316283,2346.316283,2379.252915,2356.267672,2948.61,1.24,,,,,,
1554555600,2019-04-06 01-PM,LSKBTC,2356.823003,2333.177788,2356.823003,2346.316283,1035.29,0.4431,,,,,,
1554552000,2019-04-06 12-PM,LSKBTC,2356.823003,2356.823003,2356.823003,2356.823003,0,0,,,,,,
1554548400,2019-04-06 11-AM,LSKBTC,2356.823003,2352.941176,2357.378595,2356.823003,323.63,0.1373,,,,,,
1554544800,2019-04-06 10-AM,LSKBTC,2361.275089,2356.267672,2370.791844,2356.823003,556.98,0.236,,,,,,
1554541200,2019-04-06 09-AM,LSKBTC,2316.960148,2316.960148,2384.92726,2361.275089,5127.76,2.17,,,,,,
1554537600,2019-04-06 08-AM,LSKBTC,2303.086135,2303.086135,2316.960148,2316.960148,3.41,0.001474,,,,,,
1554534000,2019-04-06 07-AM,LSKBTC,2315.886985,2298.850575,2315.886985,2303.086135,4.55,0.001978,,,,,,
1554530400,2019-04-06 06-AM,LSKBTC,2307.337333,2296.738631,2315.886985,2315.886985,238.16,0.103,,,,,,
1554526800,2019-04-06 05-AM,LSKBTC,2299.908004,2289.901534,2307.337333,2307.337333,60.68,0.02635,,,,,,
1554523200,2019-04-06 04-AM,LSKBTC,2314.279102,2292.526364,2314.279102,2299.908004,433.51,0.1889,,,,,,
1554519600,2019-04-06 03-AM,LSKBTC,2320.185615,2312.138728,2323.420074,2314.279102,146.91,0.06351,,,,,,
1554516000,2019-04-06 02-AM,LSKBTC,2313.20842,2303.086135,2327.746741,2320.185615,301.11,0.1299,,,,,,
1554512400,2019-04-06 01-AM,LSKBTC,2292.000917,2292.000917,2313.20842,2313.20842,525.63,0.2278,,,,,,
1554508800,2019-04-06 12-AM,LSKBTC,2303.616678,2292.000917,2303.616678,2292.000917,2.55,0.001114,,,,,,
1554505200,2019-04-05 11-PM,LSKBTC,2298.322225,2289.377289,2303.616678,2303.616678,66.91,0.02905,,,,,,
1554501600,2019-04-05 10-PM,LSKBTC,2293.052052,2287.805994,2299.379168,2298.322225,115.76,0.05056,,,,,,
1554498000,2019-04-05 09-PM,LSKBTC,2298.322225,2293.052052,2298.322225,2293.052052,72.82,0.03173,,,,,,
1554494400,2019-04-05 08-PM,LSKBTC,2290.950745,2290.950745,2308.935581,2298.322225,279.24,0.1214,,,,,,
1554490800,2019-04-05 07-PM,LSKBTC,2274.277917,2272.210861,2290.950745,2290.950745,1443.13,0.6342,,,,,,
1554487200,2019-04-05 06-PM,LSKBTC,2271.178742,2245.677072,2274.277917,2274.277917,3390.21,1.49,,,,,,
1554483600,2019-04-05 05-PM,LSKBTC,2296.738631,2259.887006,2296.738631,2271.178742,759.28,0.3346,,,,,,
1554480000,2019-04-05 04-PM,LSKBTC,2295.157218,2278.942571,2299.908004,2296.738631,112.44,0.04904,,,,,,
1554476400,2019-04-05 03-PM,LSKBTC,2295.157218,2279.462047,2304.678497,2295.157218,131.4,0.05728,,,,,,
1554472800,2019-04-05 02-PM,LSKBTC,2304.678497,2295.157218,2304.678497,2295.157218,0.2525,0.00011,,,,,,
1554469200,2019-04-05 01-PM,LSKBTC,2294.630564,2287.282708,2313.20842,2304.678497,101.99,0.04434,,,,,,
1554465600,2019-04-05 12-PM,LSKBTC,2329.373399,2290.950745,2336.448598,2294.630564,664.57,0.2887,,,,,,
1554462000,2019-04-05 11-AM,LSKBTC,2315.886985,2315.886985,2336.448598,2329.373399,522.9,0.2248,,,,,,
1554458400,2019-04-05 10-AM,LSKBTC,2309.468822,2309.468822,2323.960028,2315.886985,334,0.1443,,,,,,
1554454800,2019-04-05 09-AM,LSKBTC,2308.402585,2298.322225,2313.20842,2309.468822,555.51,0.2406,,,,,,
1554451200,2019-04-05 08-AM,LSKBTC,2300.437083,2295.157218,2308.935581,2308.402585,645.59,0.2806,,,,,,
1554447600,2019-04-05 07-AM,LSKBTC,2295.684114,2295.157218,2311.604253,2300.437083,8.65,0.003765,,,,,,
1554444000,2019-04-05 06-AM,LSKBTC,2307.869836,2295.684114,2316.960148,2295.684114,64.28,0.02787,,,,,,
1554440400,2019-04-05 05-AM,LSKBTC,2255.299955,2255.299955,2317.497103,2307.869836,1597.32,0.6984,,,,,,
1554436800,2019-04-05 04-AM,LSKBTC,2270.663034,2255.299955,2290.426019,2255.299955,1046.92,0.4593,,,,,,
1554433200,2019-04-05 03-AM,LSKBTC,2263.467632,2249.212776,2270.663034,2270.663034,90.67,0.03999,,,,,,
1554429600,2019-04-05 02-AM,LSKBTC,2246.686138,2246.686138,2267.059624,2263.467632,87.69,0.03871,,,,,,
1554426000,2019-04-05 01-AM,LSKBTC,2262.443439,2246.686138,2265.005663,2246.686138,219.28,0.09735,,,,,,
1554422400,2019-04-05 12-AM,LSKBTC,2312.138728,2219.755827,2312.138728,2262.443439,1578.81,0.7029,,,,,,
1554418800,2019-04-04 11-PM,LSKBTC,2310.00231,2310.00231,2328.288708,2312.138728,128.38,0.05552,,,,,,
1554415200,2019-04-04 10-PM,LSKBTC,2340.82397,2310.00231,2340.82397,2310.00231,136.39,0.05872,,,,,,
1554411600,2019-04-04 09-PM,LSKBTC,2340.276153,2340.276153,2348.520432,2340.82397,602.47,0.2569,,,,,,
1554408000,2019-04-04 08-PM,LSKBTC,2304.147465,2304.147465,2347.969007,2340.276153,1379.48,0.5939,,,,,,
1554404400,2019-04-04 07-PM,LSKBTC,2327.205027,2278.423331,2333.722287,2304.147465,297.56,0.1297,,,,,,
1554400800,2019-04-04 06-PM,LSKBTC,2270.663034,2261.93169,2339.181287,2327.205027,2037.99,0.8833,,,,,,
1554397200,2019-04-04 05-PM,LSKBTC,2281.542323,2186.270223,2287.805994,2270.663034,1677.88,0.7507,,,,,,
1554393600,2019-04-04 04-PM,LSKBTC,2352.387673,2205.558006,2352.387673,2281.542323,4014.35,1.78,,,,,,
1554390000,2019-04-04 03-PM,LSKBTC,2343.017807,2327.205027,2363.507445,2352.387673,2465.85,1.05,,,,,,
1554386400,2019-04-04 02-PM,LSKBTC,2312.138728,2300.437083,2343.017807,2343.017807,1526.37,0.6565,,,,,,
1554382800,2019-04-04 01-PM,LSKBTC,2296.211251,2296.211251,2323.960028,2312.138728,1012.23,0.4379,,,,,,
1554379200,2019-04-04 12-PM,LSKBTC,2276.348737,2265.518804,2296.738631,2296.211251,371.7,0.1626,,,,,,
1554375600,2019-04-04 11-AM,LSKBTC,2278.942571,2248.201439,2301.495972,2276.348737,3359.75,1.48,,,,,,
1554372000,2019-04-04 10-AM,LSKBTC,2230.649119,2191.540653,2298.850575,2278.942571,6280.56,2.78,,,,,,
1554368400,2019-04-04 09-AM,LSKBTC,2203.613927,2124.495432,2256.826901,2230.649119,20526.92,9.38,,,,,,
1554364800,2019-04-04 08-AM,LSKBTC,2282.062985,2197.802198,2302.555837,2203.613927,27352.15,12.06,,,,,,
1554361200,2019-04-04 07-AM,LSKBTC,2298.850575,2239.14017,2311.604253,2282.062985,4775.94,2.1,,,,,,
1554357600,2019-04-04 06-AM,LSKBTC,2359.603587,2296.738631,2359.603587,2298.850575,3300.05,1.42,,,,,,
1554354000,2019-04-04 05-AM,LSKBTC,2372.479241,2359.603587,2374.732843,2359.603587,561.61,0.2376,,,,,,
1554350400,2019-04-04 04-AM,LSKBTC,2387.204583,2372.479241,2387.774594,2372.479241,30.98,0.01304,,,,,,
1554346800,2019-04-04 03-AM,LSKBTC,2383.790226,2374.732843,2418.379686,2387.204583,643.83,0.2696,,,,,,
1554343200,2019-04-04 02-AM,LSKBTC,2405.002405,2383.790226,2418.379686,2383.790226,497.64,0.2085,,,,,,
1554339600,2019-04-04 01-AM,LSKBTC,2409.058058,2405.002405,2421.893921,2405.002405,304.66,0.1262,,,,,,
1554336000,2019-04-04 12-AM,LSKBTC,2420.721375,2390.628735,2420.721375,2409.058058,384.13,0.1598,,,,,,
1554332400,2019-04-03 11-PM,LSKBTC,2441.40625,2410.21933,2443.792766,2420.721375,1983.16,0.8159,,,,,,
1554328800,2019-04-03 10-PM,LSKBTC,2415.458937,2408.477842,2441.40625,2441.40625,1240.33,0.5112,,,,,,
1554325200,2019-04-03 09-PM,LSKBTC,2402.11386,2375.296912,2420.135528,2415.458937,487.88,0.203,,,,,,
1554321600,2019-04-03 08-PM,LSKBTC,2420.721375,2374.732843,2423.654872,2402.11386,2270.62,0.9485,,,,,,
1554318000,2019-04-03 07-PM,LSKBTC,2444.987775,2402.11386,2454.590083,2420.721375,292.18,0.1205,,,,,,
1554314400,2019-04-03 06-PM,LSKBTC,2447.980416,2413.709872,2458.814851,2444.987775,4394.07,1.81,,,,,,
1554310800,2019-04-03 05-PM,LSKBTC,2421.307506,2406.159769,2447.980416,2447.980416,1184.88,0.4849,,,,,,
1554307200,2019-04-03 04-PM,LSKBTC,2402.11386,2400.384061,2426.006793,2421.307506,2636.28,1.09,,,,,,
1554303600,2019-04-03 03-PM,LSKBTC,2394.636015,2387.774594,2423.067604,2402.11386,710.1,0.2948,,,,,,
1554300000,2019-04-03 02-PM,LSKBTC,2381.519409,2381.519409,2427.184466,2394.636015,826.76,0.3438,,,,,,
1554296400,2019-04-03 01-PM,LSKBTC,2396.357537,2356.823003,2402.11386,2381.519409,604,0.2535,,,,,,
1554292800,2019-04-03 12-PM,LSKBTC,2390.057361,2332.089552,2423.067604,2396.357537,6039.26,2.54,,,,,,
1554289200,2019-04-03 11-AM,LSKBTC,2441.40625,2378.121284,2444.987775,2390.057361,2301.29,0.96,,,,,,
1554285600,2019-04-03 10-AM,LSKBTC,2446.782481,2424.242424,2446.782481,2441.40625,931.2,0.3836,,,,,,
1554282000,2019-04-03 09-AM,LSKBTC,2451.58127,2436.647173,2467.917078,2446.782481,826.64,0.3363,,,,,,
1554278400,2019-04-03 08-AM,LSKBTC,2478.929103,2433.682161,2478.929103,2451.58127,826.14,0.3366,,,,,,
1554274800,2019-04-03 07-AM,LSKBTC,2474.634991,2455.795678,2488.18114,2478.929103,718.94,0.2916,,,,,,
1554271200,2019-04-03 06-AM,LSKBTC,2516.356316,2474.634991,2535.496957,2474.634991,1484.17,0.5885,,,,,,
1554267600,2019-04-03 05-AM,LSKBTC,2511.300854,2510.670349,2532.928065,2516.356316,514.49,0.2037,,,,,,
1554264000,2019-04-03 04-AM,LSKBTC,2502.502503,2476.473502,2511.300854,2511.300854,621.47,0.2493,,,,,,
1554260400,2019-04-03 03-AM,LSKBTC,2498.126405,2477.700694,2516.356316,2502.502503,1714.91,0.6871,,,,,,
1554256800,2019-04-03 02-AM,LSKBTC,2553.626149,2477.700694,2554.278416,2498.126405,7634.34,3.05,,,,,,
1554253200,2019-04-03 01-AM,LSKBTC,2572.678158,2553.626149,2572.678158,2553.626149,410.61,0.1596,,,,,,
1554249600,2019-04-03 12-AM,LSKBTC,2574.002574,2552.974215,2574.002574,2572.678158,809.35,0.3151,,,,,,
1554246000,2019-04-02 11-PM,LSKBTC,2523.977789,2518.891688,2574.002574,2574.002574,4516.99,1.76,,,,,,
1554242400,2019-04-02 10-PM,LSKBTC,2538.71541,2523.977789,2538.71541,2523.977789,248.86,0.09807,,,,,,
1554238800,2019-04-02 09-PM,LSKBTC,2516.356316,2511.931675,2543.881964,2538.71541,236.3,0.09373,,,,,,
1554235200,2019-04-02 08-PM,LSKBTC,2518.257366,2506.265664,2537.427049,2516.356316,96.54,0.03821,,,,,,
