Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC,,,,,,
1558044000,2019-05-16 10-PM,XRPBTC,18747.66,18539.12,18860.81,18857.25,348478.2,18.57,,,,,,
1558040400,2019-05-16 09-PM,XRPBTC,19175.46,18691.59,19179.13,18747.66,151859.98,8.08,,,,,,
1558036800,2019-05-16 08-PM,XRPBTC,18914.32,18807.60,19193.86,19175.46,523418.67,27.6,,,,,,
1558033200,2019-05-16 07-PM,XRPBTC,18903.59,18768.77,19212.30,18914.32,159174.8,8.39,,,,,,
1558029600,2019-05-16 06-PM,XRPBTC,18885.74,18747.66,19007.79,18903.59,143206.2,7.6,,,,,,
1558026000,2019-05-16 05-PM,XRPBTC,18793.46,18726.59,19249.28,18885.74,928900.25,48.89,,,,,,
1558022400,2019-05-16 04-PM,XRPBTC,18288.22,18115.94,18793.46,18793.46,899880.64,48.57,,,,,,
1558018800,2019-05-16 03-PM,XRPBTC,18835.94,18288.22,18971.73,18288.22,628830.8,33.66,,,,,,
1558015200,2019-05-16 02-PM,XRPBTC,19047.62,18625.44,19080.33,18835.94,565549.8,30,,,,,,
1558011600,2019-05-16 01-PM,XRPBTC,19573.30,18982.54,19573.30,19047.62,513248.95,26.77,,,,,,
1558008000,2019-05-16 12-PM,XRPBTC,19087.61,18914.32,19681.17,19573.30,958357.38,49.71,,,,,,
1558004400,2019-05-16 11-AM,XRPBTC,19113.15,18765.25,19113.15,19087.61,499938.82,26.36,,,,,,
1558000800,2019-05-16 10-AM,XRPBTC,19535.07,18986.14,19623.23,19113.15,2015030.55,104.48,,,,,,
1557997200,2019-05-16 09-AM,XRPBTC,18102.82,18011.53,19868.87,19535.07,1838116.13,97.68,,,,,,
1557993600,2019-05-16 08-AM,XRPBTC,17963.00,17943.66,18185.12,18102.82,718937.57,39.79,,,,,,
1557990000,2019-05-16 07-AM,XRPBTC,17869.91,17831.67,18093.00,17963.00,435161.99,24.22,,,,,,
1557986400,2019-05-16 06-AM,XRPBTC,18122.51,17796.76,18231.54,17869.91,1245258.92,69.34,,,,,,
1557982800,2019-05-16 05-AM,XRPBTC,17882.69,17847.58,18228.22,18122.51,1487484.5,82.32,,,,,,
1557979200,2019-05-16 04-AM,XRPBTC,17689.72,17642.91,18119.22,17882.69,1398797.8,78.07,,,,,,
1557975600,2019-05-16 03-AM,XRPBTC,17467.25,17421.60,17799.93,17689.72,1646099.87,93.78,,,,,,
1557972000,2019-05-16 02-AM,XRPBTC,17503.94,17334.03,17639.80,17467.25,735558.83,42.03,,,,,,
1557968400,2019-05-16 01-AM,XRPBTC,17956.55,17316.02,18089.73,17503.94,775818.57,43.6,,,,,,
1557964800,2019-05-16 12-AM,XRPBTC,17879.49,17618.04,18014.77,17956.55,549604.31,30.81,,,,,,
1557961200,2019-05-15 11-PM,XRPBTC,17739.93,17494.75,17943.66,17879.49,490777.62,27.63,,,,,,
1557957600,2019-05-15 10-PM,XRPBTC,18583.91,17488.63,18583.91,17739.93,1548038.5,87.01,,,,,,
1557954000,2019-05-15 09-PM,XRPBTC,18811.14,18518.52,18828.85,18583.91,678916.68,36.54,,,,,,
1557950400,2019-05-15 08-PM,XRPBTC,18914.32,18744.14,19091.26,18811.14,291203.53,15.35,,,,,,
1557946800,2019-05-15 07-PM,XRPBTC,19065.78,18726.59,19105.85,18914.32,297829.28,15.8,,,,,,
1557943200,2019-05-15 06-PM,XRPBTC,18566.65,18362.10,19142.42,19065.78,809479.05,43.09,,,,,,
1557939600,2019-05-15 05-PM,XRPBTC,18375.60,18093.00,18583.91,18566.65,909273.63,49.54,,,,,,
1557936000,2019-05-15 04-PM,XRPBTC,18583.91,18224.90,18632.38,18375.60,1111244.02,60.65,,,,,,
1557932400,2019-05-15 03-PM,XRPBTC,18864.37,18460.40,18932.22,18583.91,349713.42,18.79,,,,,,
1557928800,2019-05-15 02-PM,XRPBTC,18903.59,18818.22,19105.85,18864.37,271068.95,14.3,,,,,,
1557925200,2019-05-15 01-PM,XRPBTC,18723.09,18545.99,18932.22,18903.59,417742,22.25,,,,,,
1557921600,2019-05-15 12-PM,XRPBTC,18660.20,18559.76,18935.81,18723.09,288172.42,15.35,,,,,,
1557918000,2019-05-15 11-AM,XRPBTC,18535.68,18450.18,18660.20,18660.20,327962.38,17.7,,,,,,
1557914400,2019-05-15 10-AM,XRPBTC,18621.97,18450.18,18726.59,18535.68,236274.35,12.71,,,,,,
1557910800,2019-05-15 09-AM,XRPBTC,18828.85,18321.73,18843.04,18621.97,493482.94,26.67,,,,,,
1557907200,2019-05-15 08-AM,XRPBTC,18765.25,18628.91,18939.39,18828.85,324015.08,17.21,,,,,,
1557903600,2019-05-15 07-AM,XRPBTC,18821.76,18695.08,19065.78,18765.25,406347.34,21.52,,,,,,
1557900000,2019-05-15 06-AM,XRPBTC,18577.00,18477.46,18825.30,18821.76,300435.57,16.1,,,,,,
1557896400,2019-05-15 05-AM,XRPBTC,18796.99,18477.46,18864.37,18577.00,564469.92,30.38,,,,,,
1557892800,2019-05-15 04-AM,XRPBTC,18549.43,18474.04,18853.70,18796.99,432397.1,23.13,,,,,,
1557889200,2019-05-15 03-AM,XRPBTC,18467.22,18382.35,18663.68,18549.43,577282.32,31.14,,,,,,
1557885600,2019-05-15 02-AM,XRPBTC,18446.78,18385.73,18885.74,18467.22,811613.77,43.68,,,,,,
1557882000,2019-05-15 01-AM,XRPBTC,18744.14,17898.69,18754.69,18446.78,2557840.4,139.45,,,,,,
1557878400,2019-05-15 12-AM,XRPBTC,19565.64,18702.08,19813.75,18744.14,1745624.3,91.65,,,,,,
1557874800,2019-05-14 11-PM,XRPBTC,19972.04,19278.97,20157.23,19565.64,704446.56,35.81,,,,,,
1557871200,2019-05-14 10-PM,XRPBTC,19700.55,19504.58,20116.68,19972.04,843196.57,42.91,,,,,,
1557867600,2019-05-14 09-PM,XRPBTC,19809.83,19527.44,20048.12,19700.55,650644.2,32.86,,,,,,
1557864000,2019-05-14 08-PM,XRPBTC,19646.37,19334.88,19980.02,19809.83,873377.76,44.65,,,,,,
1557860400,2019-05-14 07-PM,XRPBTC,20161.29,19646.37,20404.00,19646.37,436502.13,21.73,,,,,,
1557856800,2019-05-14 06-PM,XRPBTC,19932.23,19888.62,20279.86,20161.29,379341.79,18.84,,,,,,
1557853200,2019-05-14 05-PM,XRPBTC,19723.87,19696.67,20222.45,19932.23,1304400.62,65.46,,,,,,
1557849600,2019-05-14 04-PM,XRPBTC,20242.91,19496.98,20721.09,19723.87,910396.31,45.46,,,,,,
1557846000,2019-05-14 03-PM,XRPBTC,19245.57,19230.77,20345.88,20242.91,1754197.59,89.08,,,,,,
1557842400,2019-05-14 02-PM,XRPBTC,20885.55,19131.43,20885.55,19245.57,4709600.22,239.43,,,,,,
1557838800,2019-05-14 01-PM,XRPBTC,21083.70,20746.89,21317.42,20885.55,1053082.77,50.15,,,,,,
1557835200,2019-05-14 12-PM,XRPBTC,21039.34,20986.36,21376.66,21083.70,715966.87,33.78,,,,,,
1557831600,2019-05-14 11-AM,XRPBTC,21097.05,20815.99,21344.72,21039.34,1444938.95,68.87,,,,,,
1557828000,2019-05-14 10-AM,XRPBTC,21358.39,20828.99,21463.83,21097.05,818822.15,38.63,,,,,,
1557824400,2019-05-14 09-AM,XRPBTC,21523.89,21168.50,21645.02,21358.39,1015242.94,47.57,,,,,,
1557820800,2019-05-14 08-AM,XRPBTC,21331.06,20968.76,21881.84,21523.89,1772299.99,82.88,,,,,,
1557817200,2019-05-14 07-AM,XRPBTC,20872.47,20584.60,21335.61,21331.06,1745359.71,83.22,,,,,,
1557813600,2019-05-14 06-AM,XRPBTC,20504.41,20206.10,20876.83,20872.47,1899191.6,92.75,,,,,,
1557810000,2019-05-14 05-AM,XRPBTC,20337.60,19841.27,20824.66,20504.41,4174572.3,205.15,,,,,,
1557806400,2019-05-14 04-AM,XRPBTC,21630.98,20140.99,21673.17,20337.60,3512426.57,168.66,,,,,,
1557802800,2019-05-14 03-AM,XRPBTC,21482.28,21276.60,22109.22,21630.98,2081267.94,96.08,,,,,,
1557799200,2019-05-14 02-AM,XRPBTC,22784.23,21003.99,22972.66,21482.28,2241652.86,102.52,,,,,,
1557795600,2019-05-14 01-AM,XRPBTC,24248.30,22603.98,24396.19,22784.23,1427582.18,61.25,,,,,,
1557792000,2019-05-14 12-AM,XRPBTC,24096.39,24015.37,24515.81,24248.30,375029.62,15.4,,,,,,
1557788400,2019-05-13 11-PM,XRPBTC,24342.75,23713.54,24360.54,24096.39,1118040.47,46.74,,,,,,
1557784800,2019-05-13 10-PM,XRPBTC,24557.96,24218.94,24660.91,24342.75,907655.1,37.07,,,,,,
1557781200,2019-05-13 09-PM,XRPBTC,24015.37,23980.82,24912.81,24557.96,1387984.35,56.52,,,,,,
1557777600,2019-05-13 08-PM,XRPBTC,23980.82,23758.61,24102.19,24015.37,316278.84,13.2,,,,,,
1557774000,2019-05-13 07-PM,XRPBTC,23929.17,23769.91,24038.46,23980.82,411708.34,17.22,,,,,,
1557770400,2019-05-13 06-PM,XRPBTC,23894.86,23651.84,24026.91,23929.17,701927.16,29.46,,,,,,
1557766800,2019-05-13 05-PM,XRPBTC,24032.68,23837.90,25176.23,23894.86,4329805.42,178.75,,,,,,
1557763200,2019-05-13 04-PM,XRPBTC,23894.86,23786.87,24160.43,24032.68,1153710.57,48.18,,,,,,
1557759600,2019-05-13 03-PM,XRPBTC,23207.24,23100.02,24600.25,23894.86,2420927.6,101.09,,,,,,
1557756000,2019-05-13 02-PM,XRPBTC,22768.67,22742.78,23228.80,23207.24,354338.41,15.38,,,,,,
1557752400,2019-05-13 01-PM,XRPBTC,22878.06,22466.86,23052.10,22768.67,731760.14,32.01,,,,,,
1557748800,2019-05-13 12-PM,XRPBTC,22563.18,22542.83,22888.53,22878.06,488433.61,21.5,,,,,,
1557745200,2019-05-13 11-AM,XRPBTC,22222.22,22099.45,22773.86,22563.18,357559.94,15.83,,,,,,
1557741600,2019-05-13 10-AM,XRPBTC,22222.22,22133.69,22256.84,22222.22,147567.33,6.65,,,,,,
1557738000,2019-05-13 09-AM,XRPBTC,22123.89,22099.45,22256.84,22222.22,382554.21,17.24,,,,,,
1557734400,2019-05-13 08-AM,XRPBTC,22182.79,22104.33,22182.79,22123.89,222384.8,10.04,,,,,,
1557730800,2019-05-13 07-AM,XRPBTC,21973.19,21973.19,22182.79,22182.79,309505.71,13.97,,,,,,
1557727200,2019-05-13 06-AM,XRPBTC,21896.21,21800.74,22007.04,21973.19,108317.65,4.94,,,,,,
1557723600,2019-05-13 05-AM,XRPBTC,21767.52,21758.05,22055.58,21896.21,195990.84,8.93,,,,,,
1557720000,2019-05-13 04-AM,XRPBTC,21881.84,21500.75,22041.00,21767.52,401479.08,18.41,,,,,,
1557716400,2019-05-13 03-AM,XRPBTC,22070.18,21810.25,22177.87,21881.84,165462.48,7.53,,,,,,
1557712800,2019-05-13 02-AM,XRPBTC,22158.21,21910.60,22207.42,22070.18,281197.31,12.78,,,,,,
1557709200,2019-05-13 01-AM,XRPBTC,21867.48,21853.15,22222.22,22158.21,258481.47,11.71,,,,,,
1557705600,2019-05-13 12-AM,XRPBTC,22512.38,21514.63,22512.38,21867.48,665495.15,30.43,,,,,,
1557702000,2019-05-12 11-PM,XRPBTC,22558.09,22286.61,22558.09,22512.38,88053.76,3.93,,,,,,
1557698400,2019-05-12 10-PM,XRPBTC,22893.77,22286.61,22893.77,22558.09,90609.63,4.01,,,,,,
1557694800,2019-05-12 09-PM,XRPBTC,22941.04,22665.46,22967.39,22893.77,155427.66,6.82,,,,,,
1557691200,2019-05-12 08-PM,XRPBTC,22598.87,22522.52,22962.11,22941.04,127583.69,5.61,,,,,,
1557687600,2019-05-12 07-PM,XRPBTC,22763.49,22512.38,22784.23,22598.87,105822.45,4.68,,,,,,
1557684000,2019-05-12 06-PM,XRPBTC,22271.71,22256.84,22784.23,22763.49,249073.57,11.04,,,,,,
1557680400,2019-05-12 05-PM,XRPBTC,22212.35,22207.42,22471.91,22271.71,60888.84,2.72,,,,,,
1557676800,2019-05-12 04-PM,XRPBTC,22301.52,22138.59,22568.27,22212.35,220192.56,9.87,,,,,,
1557673200,2019-05-12 03-PM,XRPBTC,22634.68,22177.87,22706.63,22301.52,266022.57,11.85,,,,,,
1557669600,2019-05-12 02-PM,XRPBTC,22810.22,22532.67,22946.31,22634.68,418296.35,18.46,,,,,,
1557666000,2019-05-12 01-PM,XRPBTC,22883.30,22753.13,22967.39,22810.22,184570.51,8.08,,,,,,
1557662400,2019-05-12 12-PM,XRPBTC,22930.52,22680.88,23014.96,22883.30,164115.18,7.2,,,,,,
1557658800,2019-05-12 11-AM,XRPBTC,23201.86,22598.87,23239.60,22930.52,314958.56,13.8,,,,,,
1557655200,2019-05-12 10-AM,XRPBTC,23153.51,23126.73,23359.03,23201.86,264896.09,11.39,,,,,,
1557651600,2019-05-12 09-AM,XRPBTC,23062.73,23020.26,23590.47,23153.51,831920.96,35.6,,,,,,
1557648000,2019-05-12 08-AM,XRPBTC,22999.08,22737.61,23068.05,23062.73,411998.72,17.98,,,,,,
1557644400,2019-05-12 07-AM,XRPBTC,22962.11,22706.63,23025.56,22999.08,313076.12,13.67,,,,,,
1557640800,2019-05-12 06-AM,XRPBTC,22644.93,22644.93,23009.66,22962.11,255447.08,11.15,,,,,,
1557637200,2019-05-12 05-AM,XRPBTC,22588.66,22451.73,22763.49,22644.93,77216.51,3.42,,,,,,
1557633600,2019-05-12 04-AM,XRPBTC,22706.63,22517.45,22706.63,22588.66,119060.91,5.27,,,,,,
1557630000,2019-05-12 03-AM,XRPBTC,22805.02,22644.93,22872.83,22706.63,158842.25,6.98,,,,,,
1557626400,2019-05-12 02-AM,XRPBTC,22634.68,22603.98,22836.26,22805.02,197841.4,8.7,,,,,,
1557622800,2019-05-12 01-AM,XRPBTC,22696.32,22456.77,22701.48,22634.68,168206.3,7.45,,,,,,
1557619200,2019-05-12 12-AM,XRPBTC,22386.39,22177.87,23255.81,22696.32,2109221.09,93.18,,,,,,
1557615600,2019-05-11 11-PM,XRPBTC,21331.06,21272.07,22401.43,22386.39,431409.46,19.74,,,,,,
1557612000,2019-05-11 10-PM,XRPBTC,21551.72,21331.06,22366.36,21331.06,958411.68,43.86,,,,,,
1557608400,2019-05-11 09-PM,XRPBTC,21199.92,21150.59,21551.72,21551.72,652050.02,30.44,,,,,,
1557604800,2019-05-11 08-PM,XRPBTC,21321.96,21110.41,21349.27,21199.92,438302.53,20.71,,,,,,
1557601200,2019-05-11 07-PM,XRPBTC,20885.55,20876.83,21404.11,21321.96,273410.01,12.88,,,,,,
1557597600,2019-05-11 06-PM,XRPBTC,20942.41,20755.50,21276.60,20885.55,892463.42,42.46,,,,,,
1557594000,2019-05-11 05-PM,XRPBTC,21570.32,20916.13,21574.97,20942.41,938066.71,44.29,,,,,,
1557590400,2019-05-11 04-PM,XRPBTC,21367.52,21276.60,21706.10,21570.32,510299.91,23.66,,,,,,
1557586800,2019-05-11 03-PM,XRPBTC,20764.12,20712.51,21422.45,21367.52,662443.53,31.42,,,,,,
1557583200,2019-05-11 02-PM,XRPBTC,21663.78,20764.12,21824.53,20764.12,839235.1,39.56,,,,,,
1557579600,2019-05-11 01-PM,XRPBTC,21781.75,21645.02,21829.29,21663.78,110978.02,5.1,,,,,,
1557576000,2019-05-11 12-PM,XRPBTC,21743.86,21645.02,21815.01,21781.75,157443.92,7.25,,,,,,
1557572400,2019-05-11 11-AM,XRPBTC,21659.09,21482.28,21867.48,21743.86,188386.54,8.66,,,,,,
1557568800,2019-05-11 10-AM,XRPBTC,21857.92,21413.28,21901.01,21659.09,351656.49,16.28,,,,,,
1557565200,2019-05-11 09-AM,XRPBTC,21762.79,21459.23,22011.89,21857.92,524829.73,24.15,,,,,,
1557561600,2019-05-11 08-AM,XRPBTC,22573.36,21626.30,22614.20,21762.79,945602.4,42.78,,,,,,
1557558000,2019-05-11 07-AM,XRPBTC,22650.06,22482.01,22779.04,22573.36,200601.13,8.88,,,,,,
1557554400,2019-05-11 06-AM,XRPBTC,22381.38,22301.52,23239.60,22650.06,2114419.14,92.67,,,,,,
1557550800,2019-05-11 05-AM,XRPBTC,22441.65,22222.22,22614.20,22381.38,605174.41,27.03,,,,,,
1557547200,2019-05-11 04-AM,XRPBTC,21848.37,21677.87,22650.06,22441.65,958509.63,43.11,,,,,,
1557543600,2019-05-11 03-AM,XRPBTC,21843.60,21673.17,22060.45,21848.37,422527.69,19.29,,,,,,
1557540000,2019-05-11 02-AM,XRPBTC,21729.68,21598.27,21843.60,21843.60,248817.83,11.45,,,,,,
1557536400,2019-05-11 01-AM,XRPBTC,21445.42,21394.95,21739.13,21729.68,123166.46,5.69,,,,,,
1557532800,2019-05-11 12-AM,XRPBTC,21362.96,21349.27,21496.13,21445.42,30897.37,1.44,,,,,,
1557529200,2019-05-10 11-PM,XRPBTC,21514.63,21321.96,21523.89,21362.96,51866.29,2.42,,,,,,
1557525600,2019-05-10 10-PM,XRPBTC,21358.39,21312.87,21519.26,21514.63,63047.51,2.94,,,,,,
1557522000,2019-05-10 09-PM,XRPBTC,21217.91,21172.98,21450.02,21358.39,122684.88,5.74,,,,,,
1557518400,2019-05-10 08-PM,XRPBTC,21431.63,21070.38,21500.75,21217.91,455644.5,21.42,,,,,,
1557514800,2019-05-10 07-PM,XRPBTC,21551.72,21362.96,21715.53,21431.63,975681.66,45.17,,,,,,
1557511200,2019-05-10 06-PM,XRPBTC,21533.16,21459.23,21621.62,21551.72,50517.71,2.35,,,,,,
1557507600,2019-05-10 05-PM,XRPBTC,21533.16,21349.27,21574.97,21533.16,129483.28,6.04,,,,,,
1557504000,2019-05-10 04-PM,XRPBTC,21285.65,21231.42,21645.02,21533.16,587443.58,27.39,,,,,,
1557500400,2019-05-10 03-PM,XRPBTC,21137.18,21030.49,21294.72,21285.65,120749.56,5.7,,,,,,
1557496800,2019-05-10 02-PM,XRPBTC,21244.95,21012.82,21253.99,21137.18,363216.45,17.23,,,,,,
1557493200,2019-05-10 01-PM,XRPBTC,21267.55,21159.54,21276.60,21244.95,53354.61,2.51,,,,,,
1557489600,2019-05-10 12-PM,XRPBTC,21199.92,21057.06,21299.25,21267.55,223962.73,10.55,,,,,,
1557486000,2019-05-10 11-AM,XRPBTC,21119.32,21083.70,21226.92,21199.92,33795.52,1.6,,,,,,
1557482400,2019-05-10 10-AM,XRPBTC,21159.54,21074.82,21190.93,21119.32,59398.52,2.81,,,,,,
1557478800,2019-05-10 09-AM,XRPBTC,21276.60,21088.15,21276.60,21159.54,151400.9,7.16,,,,,,
1557475200,2019-05-10 08-AM,XRPBTC,21326.51,21092.60,21326.51,21276.60,193483.81,9.13,,,,,,
1557471600,2019-05-10 07-AM,XRPBTC,21034.92,21012.82,21362.96,21326.51,386311.96,18.19,,,,,,
1557468000,2019-05-10 06-AM,XRPBTC,21061.50,20885.55,21088.15,21034.92,130319.62,6.22,,,,,,
1557464400,2019-05-10 05-AM,XRPBTC,21132.71,20951.18,21172.98,21061.50,274114.43,13.02,,,,,,
1557460800,2019-05-10 04-AM,XRPBTC,21542.44,20703.93,21542.44,21132.71,915330.41,43.54,,,,,,
1557457200,2019-05-10 03-AM,XRPBTC,21372.09,21335.61,21691.97,21542.44,406824.27,18.87,,,,,,
1557453600,2019-05-10 02-AM,XRPBTC,21097.05,21057.06,21454.62,21372.09,196970.65,9.23,,,,,,
1557450000,2019-05-10 01-AM,XRPBTC,20995.17,20920.50,21097.05,21097.05,205420.58,9.78,,,,,,
1557446400,2019-05-10 12-AM,XRPBTC,20973.15,20973.15,21164.02,20995.17,182714.75,8.68,,,,,,
1557442800,2019-05-09 11-PM,XRPBTC,21026.07,20833.33,21070.38,20973.15,152187.36,7.27,,,,,,
1557439200,2019-05-09 10-PM,XRPBTC,20898.64,20811.65,21208.91,21026.07,708477.53,33.71,,,,,,
1557435600,2019-05-09 09-PM,XRPBTC,20842.02,20759.81,20916.13,20898.64,120275.15,5.77,,,,,,
1557432000,2019-05-09 08-PM,XRPBTC,20755.50,20721.09,20885.55,20842.02,291061.27,14.01,,,,,,
1557428400,2019-05-09 07-PM,XRPBTC,20742.58,20725.39,20920.50,20755.50,366756.38,17.64,,,,,,
1557424800,2019-05-09 06-PM,XRPBTC,20755.50,20721.09,21008.40,20742.58,1385340.25,66.36,,,,,,
1557421200,2019-05-09 05-PM,XRPBTC,20610.06,20571.90,20781.38,20755.50,394443.99,19.05,,,,,,
1557417600,2019-05-09 04-PM,XRPBTC,20379.05,20370.75,20618.56,20610.06,283938.71,13.84,,,,,,
1557414000,2019-05-09 03-PM,XRPBTC,20329.34,20279.86,20399.84,20379.05,77295.42,3.79,,,,,,
1557410400,2019-05-09 02-PM,XRPBTC,20374.90,20267.53,20379.05,20329.34,37631.12,1.85,,,,,,
1557406800,2019-05-09 01-PM,XRPBTC,20374.90,20247.01,20379.05,20374.90,109040.88,5.37,,,,,,
1557403200,2019-05-09 12-PM,XRPBTC,20429.01,20325.20,20466.64,20374.90,569203.55,27.94,,,,,,
1557399600,2019-05-09 11-AM,XRPBTC,20408.16,20333.47,20449.90,20429.01,51826.02,2.54,,,,,,
1557396000,2019-05-09 10-AM,XRPBTC,20395.68,20366.60,20449.90,20408.16,62345.7,3.06,,,,,,
1557392400,2019-05-09 09-AM,XRPBTC,20341.74,20316.94,20408.16,20395.68,25493.52,1.25,,,,,,
1557388800,2019-05-09 08-AM,XRPBTC,20412.33,20341.74,20462.45,20341.74,74634.97,3.66,,,,,,
1557385200,2019-05-09 07-AM,XRPBTC,20500.21,20399.84,20554.98,20412.33,191158.77,9.34,,,,,,
1557381600,2019-05-09 06-AM,XRPBTC,20383.20,20337.60,20525.45,20500.21,173294.93,8.49,,,,,,
1557378000,2019-05-09 05-AM,XRPBTC,20362.45,20312.82,20458.27,20383.20,790848.48,38.8,,,,,,
1557374400,2019-05-09 04-AM,XRPBTC,20292.21,20193.86,20362.45,20362.45,504714.04,24.94,,,,,,
1557370800,2019-05-09 03-AM,XRPBTC,20296.33,20230.63,20304.57,20292.21,238864.64,11.79,,,,,,
1557367200,2019-05-09 02-AM,XRPBTC,20255.22,20181.63,20333.47,20296.33,291997.98,14.42,,,,,,
1557363600,2019-05-09 01-AM,XRPBTC,20279.86,20136.93,20408.16,20255.22,425857.25,20.98,,,,,,
1557360000,2019-05-09 12-AM,XRPBTC,19980.02,19980.02,20279.86,20279.86,460691.94,22.94,,,,,,
1557356400,2019-05-08 11-PM,XRPBTC,19968.05,19805.90,20000.00,19980.02,298689.85,14.98,,,,,,
1557352800,2019-05-08 10-PM,XRPBTC,19833.40,19798.06,20000.00,19968.05,330827.11,16.6,,,,,,
1557349200,2019-05-08 09-PM,XRPBTC,19790.22,19755.04,19833.40,19833.40,6127.71,0.3097,,,,,,
1557345600,2019-05-08 08-PM,XRPBTC,19813.75,19708.32,19813.75,19790.22,66433.69,3.37,,,,,,
1557342000,2019-05-08 07-PM,XRPBTC,19801.98,19751.14,19837.33,19813.75,177916.11,8.99,,,,,,
1557338400,2019-05-08 06-PM,XRPBTC,19755.04,19727.76,19813.75,19801.98,32219.44,1.63,,,,,,
1557334800,2019-05-08 05-PM,XRPBTC,19786.31,19727.76,19790.22,19755.04,39726.04,2.01,,,,,,
1557331200,2019-05-08 04-PM,XRPBTC,19837.33,19758.94,19853.09,19786.31,64833.57,3.27,,,,,,
1557327600,2019-05-08 03-PM,XRPBTC,19755.04,19739.44,19849.15,19837.33,68351.78,3.45,,,,,,
1557324000,2019-05-08 02-PM,XRPBTC,19704.43,19688.92,19821.61,19755.04,101502.09,5.15,,,,,,
1557320400,2019-05-08 01-PM,XRPBTC,19657.95,19657.95,19758.94,19704.43,65447.23,3.32,,,,,,
1557316800,2019-05-08 12-PM,XRPBTC,19743.34,19642.51,19762.85,19657.95,21306.44,1.08,,,,,,
1557313200,2019-05-08 11-AM,XRPBTC,19801.98,19569.47,19805.90,19743.34,60988.41,3.11,,,,,,
1557309600,2019-05-08 10-AM,XRPBTC,19700.55,19661.82,19805.90,19801.98,57325.71,2.91,,,,,,
1557306000,2019-05-08 09-AM,XRPBTC,19696.67,19646.37,19719.98,19700.55,31564.07,1.6,,,,,,
1557302400,2019-05-08 08-AM,XRPBTC,19677.29,19634.79,19758.94,19696.67,73157.27,3.72,,,,,,
1557298800,2019-05-08 07-AM,XRPBTC,19677.29,19677.29,19743.34,19677.29,33026.96,1.68,,,,,,
1557295200,2019-05-08 06-AM,XRPBTC,19650.23,19538.88,19696.67,19677.29,43778.59,2.24,,,,,,
1557291600,2019-05-08 05-AM,XRPBTC,19716.09,19615.54,19716.09,19650.23,84808.27,4.32,,,,,,
1557288000,2019-05-08 04-AM,XRPBTC,19661.82,19646.37,19751.14,19716.09,38931.46,1.98,,,,,,
1557284400,2019-05-08 03-AM,XRPBTC,19646.37,19596.32,19669.55,19661.82,72488.7,3.69,,,,,,
1557280800,2019-05-08 02-AM,XRPBTC,19646.37,19607.84,19700.55,19646.37,59760.57,3.04,,,,,,
1557277200,2019-05-08 01-AM,XRPBTC,19688.92,19634.79,19755.04,19646.37,55361.8,2.81,,,,,,
1557273600,2019-05-08 12-AM,XRPBTC,19627.09,19485.58,19821.61,19688.92,134308.94,6.84,,,,,,
1557270000,2019-05-07 11-PM,XRPBTC,19813.75,19557.99,19853.09,19627.09,103811.25,5.27,,,,,,
1557266400,2019-05-07 10-PM,XRPBTC,19739.44,19716.09,19837.33,19813.75,31728.79,1.6,,,,,,
1557262800,2019-05-07 09-PM,XRPBTC,19758.94,19646.37,19762.85,19739.44,153126.17,7.79,,,,,,
1557259200,2019-05-07 08-PM,XRPBTC,19762.85,19657.95,19798.06,19758.94,129181.22,6.55,,,,,,
1557255600,2019-05-07 07-PM,XRPBTC,19813.75,19657.95,19853.09,19762.85,26393.21,1.34,,,,,,
1557252000,2019-05-07 06-PM,XRPBTC,19908.42,19782.39,19908.42,19813.75,80393.66,4.05,,,,,,
1557248400,2019-05-07 05-PM,XRPBTC,19790.22,19786.31,19932.23,19908.42,229094.27,11.53,,,,,,
1557244800,2019-05-07 04-PM,XRPBTC,19673.42,19673.42,19809.83,19790.22,241348.81,12.22,,,,,,
1557241200,2019-05-07 03-PM,XRPBTC,19607.84,19557.99,19692.79,19673.42,163931.79,8.34,,,,,,
1557237600,2019-05-07 02-PM,XRPBTC,19723.87,19557.99,19790.22,19607.84,129104.91,6.57,,,,,,
1557234000,2019-05-07 01-PM,XRPBTC,19688.92,19607.84,19723.87,19723.87,143480.86,7.29,,,,,,
1557230400,2019-05-07 12-PM,XRPBTC,19646.37,19646.37,19692.79,19688.92,52734.91,2.68,,,,,,
1557226800,2019-05-07 11-AM,XRPBTC,19638.65,19561.82,19650.23,19646.37,108958.52,5.55,,,,,,
1557223200,2019-05-07 10-AM,XRPBTC,19607.84,19542.70,19673.42,19638.65,121953.34,6.21,,,,,,
1557219600,2019-05-07 09-AM,XRPBTC,19512.20,19481.78,19688.92,19607.84,103404.68,5.27,,,,,,
1557216000,2019-05-07 08-AM,XRPBTC,19474.20,19466.61,19512.20,19512.20,14712.3,0.7553,,,,,,
1557212400,2019-05-07 07-AM,XRPBTC,19466.61,19409.94,19504.58,19474.20,40458.51,2.08,,,,,,
1557208800,2019-05-07 06-AM,XRPBTC,19508.39,19462.83,19596.32,19466.61,32784,1.68,,,,,,
1557205200,2019-05-07 05-AM,XRPBTC,19508.39,19459.04,19600.16,19508.39,81082.35,4.16,,,,,,
1557201600,2019-05-07 04-AM,XRPBTC,19421.25,19406.17,19607.84,19508.39,459849.45,23.58,,,,,,
1557198000,2019-05-07 03-AM,XRPBTC,19546.52,19398.64,19677.29,19421.25,584026.58,29.89,,,,,,
